	SFC-023_S32_L002_alignment.bam	SFC-025_S33_L002_alignment.bam	SFC13_S23_L002_alignment.bam	SFC14_S17_L001_alignment.bam	SFC15-CM_S29_L002_alignment.bam	SFC16_S6_L001_alignment.bam	SFC17_S7_L001_alignment.bam	SFC-18_S20_L002_alignment.bam	SFC19_S24_L002_alignment.bam	SFC-21_S22_L002_alignment.bam	SFC22_S9_L001_alignment.bam	SFD1-CM_S28_L002_alignment.bam	SFM-10_S1_L001_alignment.bam	SFM-1_S11_L001_alignment.bam	SFM-3_S12_L001_alignment.bam	SFM-5_S2_L001_alignment.bam	SFM-6_S3_L001_alignment.bam	SFM-7_S13_L001_alignment.bam	SFM-8_S8_L001_alignment.bam	SFM9_S10_L001_alignment.bam	SFU2_S5_L001_alignment.bam	SFU-3_S21_L002_alignment.bam	SXC2_S4_L001_alignment.bam	IFC63_S16_L001_alignment.bam	IFC66_S31_L002_alignment.bam	IFD6_S1alignment.bam	IFD8_S2alignment.bam	IFM047_S10alignment.bam	IFM-049_S6alignment.bam	IFM050_S11alignment.bam	IFM054_S12alignment.bam	IFM058_S13alignment.bam	IFM060_S14alignment.bam	IFM061_S15alignment.bam	IFM12_S16alignment.bam	IFM14_S7alignment.bam	IFM21_S3alignment.bam	IFM23_S4alignment.bam	IFM24_S5alignment.bam	IFM26_S8alignment.bam	IFM27_S9alignment.bam	IFM53_S14_L001_alignment.bam	IFM56_S15alignment.bam	IFM57_S30_L002_alignment.bam
Cluster-10.390	0	0	57	0	0	0	0	0	8	0	0	0	0	3	7	0	0	0	0	0	1	0	0	9	179	0	0	0	0	0	0	0	0	10	0	0	0	0	4	0	0	0	0	0
Cluster-10.391	8	0	0	0	0	1	0	0	0	0	4	0	29	0	0	0	0	1	0	0	44	4	1	10	0	0	0	0	0	0	0	0	0	196	0	0	0	0	12	0	0	0	0	0
Cluster-10.392	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
Cluster-10.393	0	0	0	0	0	0	0	0	0	0	69	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27
Cluster-10.394	1	0	38	0	0	0	0	0	6	0	1	0	0	0	249	0	0	0	1	0	0	0	0	0	0	0	0	0	0	12	1	0	0	0	0	0	0	0	0	0	0	0	0	1
Cluster-10.395	0	0	0	0	0	0	0	0	0	5	33	0	0	1	0	0	1	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	17
Cluster-10.396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.397	0	0	0	0	0	0	0	0	0	0	2	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1150	96	0	1	0	0	0	0	0	1	1	0	0	0	0	0
Cluster-10.398	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	10	0	0	0	0	2	0	34	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Cluster-10.400	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	9	0	0	0
Cluster-10.401	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.402	0	0	0	0	0	0	102	0	0	0	0	0	0	0	0	0	0	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	17	0	0	0
Cluster-10.403	0	0	0	0	0	0	0	0	0	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.404	0	0	0	0	0	0	348	0	1	0	1	0	0	0	0	0	1	272	0	0	0	0	0	0	0	0	0	1	0	4	0	0	43	0	0	0	0	0	0	0	2	0	0	0
Cluster-10.405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1799	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0	9449	0	0	0	0	1	0	3	0	7	0	0	0	0	0
Cluster-10.407	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	381	0	0	0	0	0	0	0	0	1	1	0	2	142	1	0	0	3	0	0
Cluster-10.408	0	0	0	0	0	0	13	0	0	0	33	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	230	303	0	0	8	0	1	0	0	0	0	0	0	0	123	0	0	0
Cluster-10.409	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
Cluster-10.410	0	1	0	108	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	66	225	0	52	0	0	0	0	0	0	0	0	0	168	0	0	0	0	87	0	0	0	0	0
Cluster-10.411	0	0	2	0	0	6	0	0	1	8	4	0	0	0	0	3	0	0	0	0	0	1	1	0	3	5	0	2	1	183	0	3	0	0	8	0	0	0	0	1	2	0	0	0
Cluster-10.412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	1	0	0	278	0	0	0	0	0	0	0	5	0
Cluster-10.413	1	1	130	0	76	5	44	0	0	0	131	0	30	41	13	12	0	56	85	0	38	0	23	11	0	42	91	270	88	3	18	218	3	69	86	5	48	11	9	137	0	5	0	29
Cluster-10.414	0	0	7	86	39	4	0	0	0	20	0	0	27	0	92	1	0	1929	0	0	0	207	284	0	0	3	0	0	10	0	0	0	0	1	11	3	11	1	0	0	2	4	0	0
Cluster-10.415	0	0	0	0	0	32	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	6	6	7	4	48	0	4	4	4	29263	2	2	1460	6	93	8	0	0	0
Cluster-10.416	0	0	0	1	0	0	106	0	0	0	0	0	0	2928	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	78	0	0	0	0	2	0	0	0	0	0	0	0	0	0
Cluster-10.417	0	0	13	2	0	0	0	0	0	0	0	0	0	0	15	0	2	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	1	21	0	0	0	0	0	0	0	169
Cluster-10.418	0	0	0	0	5	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	1	0	0	0	0	40	0	0	0	0	1	0	0
Cluster-10.419	175	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	3	4	1	10	3	0	0	0	0	0	1	0	2	1	0	2	0	0
Cluster-10.420	1	1	351	0	0	0	19	0	81	0	0	0	8	55	53	0	5	0	0	0	25	0	0	97	0	0	0	0	0	0	0	0	0	89	0	3	10	0	67	0	60	0	0	0
Cluster-10.421	0	0	25	14	5	128	0	2	0	166	21	0	5	0	0	3	2	3	14	0	1	8	1	0	22	141	1	21	24	58	3	18	0	2	219	16	38	3	2	6	36	3	0	4
Cluster-10.422	0	0	0	0	0	0	0	0	0	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.423	0	0	6	0	0	0	0	0	4	0	0	0	16	1	0	0	0	0	0	0	38	0	0	14	0	0	0	0	0	0	0	0	0	117	0	0	0	0	17	0	0	0	0	0
Cluster-10.424	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.425	17	2	3	1903	38	9	7	8	5	8	55	0	4	7	10	19	3	1	12	1	5	2968	5	10	10	1	0	0	1	5301	0	3	20	126	2	2	18	0	222	1	1	48	26	12
Cluster-10.426	0	0	2	0	0	0	0	0	0	487	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	69	3	1	1	1134	1	2	0	2	0	0	0	1	2	4	0	0	0	0
Cluster-10.427	1	0	0	0	0	0	0	0	1	736	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	31	0	2	0	387	0	0	0	0	0	0	0	1	1	0	1	0	0	0
Cluster-10.428	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
Cluster-10.429	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Cluster-10.430	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0
Cluster-10.431	0	0	4	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Cluster-10.432	0	0	0	0	0	0	3	0	0	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Cluster-10.433	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	16	0	0	0	0	0	0	0	5	0	0	0	0
Cluster-10.434	0	1	253	0	0	0	0	0	30	3	0	0	0	9	17	0	5	0	0	0	1	0	0	12	10	2	0	0	0	0	0	0	0	26	0	0	0	0	5	0	4	0	0	0
Cluster-10.435	0	35	0	0	0	0	0	0	5	1	2	0	1483	0	0	0	1	0	6	0	0	0	0	0	151	213	2	9	1	880	3	17	0	0	0	2	130	2	0	0	1176	8	1	0
Cluster-10.436	19	0	29	82	10	24	234	7	8	37	45	1	0	40	253	2	29	102	157	0	6	14	55	1	915	79	161	975	5	77	1059	6	423	0	8	32	0	9	1	0	56	0	0	13
Cluster-10.437	1	0	278	2	1	0	1	0	37	8	7	0	0	24	19	8	3	0	0	0	3	5	1	39	27	0	1	10	0	5	2	2	0	31	1	0	0	0	17	0	9	1	0	1
Cluster-10.438	1	0	12	3	53	3	21	4	0	263	104	0	6	1	10	32	8	19	5	0	3	37	8	22	38	11	3	48	3	103	0	97	0	21	20	1	25	0	0	1	2	11	3	7
Cluster-10.439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	6	0	0	0	1	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0
Cluster-10.440	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	1	4	4	0	11636	1	2	1	1	2	0	0	387	1	0	1	0	158	0
Cluster-10.441	0	0	0	0	0	0	0	0	0	2	0	0	0	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.442	0	0	0	0	0	32	0	0	0	0	0	0	308	0	0	0	0	0	0	0	0	0	0	0	4	8	0	0	0	1	0	4	0	0	19	0	202	1	0	57	0	0	0	0
Cluster-10.443	0	0	0	0	0	0	0	0	2	1	1	0	23	1	0	45	0	332	0	0	455	0	6	797	184	1	1	0	993	0	0	275	1	685	0	0	443	3	278	2	0	434	0	0
Cluster-10.444	0	0	0	0	0	0	0	0	117	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	4	2	0	0	2	0	0	0	0	14	0	0	0	0	0	0	0	0
Cluster-10.445	0	0	0	5	0	0	0	0	0	0	0	0	0	6	0	0	0	0	33	0	0	236	0	0	0	0	4	102	0	0	241	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.446	0	0	0	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	0	0	519	0	0	0	132	5	12	1	0	10	0	0	0	874	0	0	0	0	3	0	0	0	1
Cluster-10.447	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.448	0	0	1	0	0	0	0	0	0	0	0	0	0	4	2	0	0	0	0	0	0	0	13	0	0	0	14	69	0	0	121	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.449	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.450	0	0	21	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	2	8	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.451	0	0	0	0	2	0	0	0	12	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
Cluster-10.452	5	0	0	0	13	0	4	0	8	0	0	0	0	6	0	0	0	0	4	0	0	3	0	0	0	5	248	312	0	12	851	2	0	0	6	0	0	1368	0	0	118	0	0	0
Cluster-10.453	0	0	0	0	0	0	0	0	0	106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.454	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Cluster-10.455	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	8145	0	1	0	1	0	0	0	1	0	2	8	0	0	0
Cluster-10.456	11	8	26	71	19	310	23	23	8	41	30	0	1	230	179	1	151	106	211	0	3	8	773	0	146	449	22	86	15	49	90	9	58	0	11	2	0	1	5	4	22	2	1	15
Cluster-10.457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	224	295	0	0	120	0	0	0	0	217	0	0	0	0	0	0	0	0
Cluster-10.458	0	0	0	0	0	0	76	0	0	0	0	0	0	0	0	0	1	0	0	0	5	0	0	0	0	0	1	0	0	6	0	0	4	1	0	0	3	0	3	0	0	0	0	0
Cluster-10.459	0	0	0	1	0	0	200	0	0	0	2	0	0	14	0	1	0	0	0	0	0	1	0	0	1537	2	62	1464	1	3	257	0	3	0	0	12	0	0	0	0	0	10	1	2
Cluster-10.460	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	3	4	345	1	6	0	0	0	0	0	0	62	0	0	0	0	0	0
Cluster-10.461	41	0	1	11	46	15	15	12	4	13	41	0	5	16	17	48	14	1	1	0	1	27	10	0	2599	0	0	0	0	4	0	1	31	14	37	0	0	720	0	0	0	24	65	7
Cluster-10.462	0	0	0	0	0	0	0	0	1	181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	2	0	0	0	0	0	0	1	0	4	0	0	0	0	0	0	0
Cluster-10.463	0	0	44	1	0	0	0	0	0	0	0	0	0	665	23	0	0	0	0	0	0	29	30	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0
Cluster-10.464	0	1	0	0	1	3	7	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	3	8	0	488	0	3	0	0	0	0	8	1	0	2	0	0	0	0
Cluster-10.465	0	0	0	0	0	19	388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	1	9684	8	2	1	0	376	0	1	1	0	0	14	0	0	0
Cluster-10.466	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	5	64	0	0	80	0	0	0	0	0	0	0	0	0	0	22	0	0
Cluster-10.467	0	0	0	0	0	0	0	0	3	0	22	0	1	0	0	0	0	0	2	0	0	0	1	0	1	2	2	3	0	268	1	0	0	0	0	0	8	1	0	1	1	0	0	1
Cluster-10.468	1	0	24	0	3	3	0	0	1	1	0	0	0	0	15	0	0	0	0	0	0	0	2	0	0	6	202	5305	19	13	890	1	1	1	2	0	1	8	1	0	5	1454	0	0
Cluster-10.469	0	0	0	0	0	22	594	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	4	2	0	0	18552	1	0	4	0	682	1	0	0	0	2	1	0	0	0
Cluster-10.470	0	0	0	0	0	2	161	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	5673	1	0	0	1	86	1	0	0	0	0	1	0	0	0
Cluster-10.471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	2	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0
Cluster-10.473	0	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	2	0	0	0	0	1688	10	0	0	0	6	0	0	0	0	1	1	2	0	0	0
Cluster-10.474	5001	0	0	0	3	11	0	41	0	5	41	0	0	2234	2	0	0	1	2	0	1	0	0	0	10	0	2	3	0	4	0	5	0	0	0	9	0	1	0	4	297	1	0	7
Cluster-10.475	0	0	1	0	0	0	0	0	1	0	0	0	3	1	1	0	1	0	0	0	1	0	1	16	0	0	0	0	5	0	0	0	0	15	0	0	33	0	14	1	0	2	0	0
Cluster-10.476	0	0	35	0	0	0	0	0	1	0	0	0	0	0	14	4	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	21	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.477	0	0	0	0	15	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	0	0	0	0	0	0	0
Cluster-10.478	0	0	5	0	0	4	1	5	1	133	16	0	1	2	1	0	1	1	6	0	2	0	0	2	12	5	4	1	0	39	3	14	0	3	6	0	10	2	2	0	6	3	0	0
Cluster-10.479	0	0	0	0	0	8	0	0	0	0	12	0	0	0	0	0	4	43	0	0	0	1	0	1	0	5	5259	2734	5	112	5849	4	0	5	2	0	1	9	2	1	11	0	0	0
Cluster-10.480	0	0	0	0	0	0	0	0	2	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	364	0	0	3	6	3	0	0	0	0	0	0	0	0	0	2	0	1	0	0
Cluster-10.481	0	0	0	0	0	0	0	1393	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0
Cluster-10.482	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.483	0	0	0	1	0	0	2	0	0	0	6	0	5	0	0	5	0	1174	5	0	0	4	0	2	0	1	0	1	447	6	0	87	1	8	4200	0	0	0	35	3	0	0	0	1
Cluster-10.484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	31	0	0	0	0	0	0	0	1	0	0	0	0
Cluster-10.485	0	0	14	1	112	9	40	12	1	257	195	0	19	3	20	6	5	37	17	0	8	5	24	29	3	56	40	133	15	329	12	11	0	29	52	0	95	3	1	29	35	18	2	10
Cluster-10.486	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	112	0	0	0	0	5	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.487	0	0	0	0	0	0	0	401	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	2	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.488	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	2	0	0	0	0
Cluster-10.489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	6	0	7	0	0	0	0	0
Cluster-10.490	0	0	0	0	0	1902	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	3	13	0	1	1	0	0	0	340	0	0	21	0	0	0	6	0	0
Cluster-10.491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	9	0	0	2	0	6	0	0	11	0	0
Cluster-10.492	0	0	0	0	7	0	104	0	0	0	50	0	0	1	0	0	0	2	42	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13
Cluster-10.493	2	0	18	0	15	1	0	98	6	0	69	0	77	7	15	31	25	0	2	0	6	0	4	8	92	1	5	12	9	7	5	319	2	13	444	0	10	2	16	22	0	5	0	13
Cluster-10.494	0	2	1	0	0	0	0	0	2	0	0	0	0	0	1	2	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	22	0	0	0	9	0	0	0	0	0	0	0	0
Cluster-10.495	0	2	0	0	0	0	0	0	0	0	5	0	21	0	0	0	0	0	2	0	128	1	0	66	0	0	2	5	19	7	1	1	0	72	4	0	18	0	129	0	0	0	0	0
Cluster-10.496	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	3	10	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0
Cluster-10.497	11	0	8	1	10	0	0	0	0	1	4	0	0	2	75	0	1	68	4	0	5	0	0	0	0	1	0	2	0	3	3	0	3	0	0	0	0	0	0	0	0	0	0	1
Cluster-10.498	0	0	0	0	4	0	548	0	1	0	7	0	0	33	0	0	0	1	67	0	4	0	3	0	894	10	33	1091	3	1	173	123	0	0	0	15	1	0	5	0	0	6	0	1
Cluster-10.499	0	0	0	0	0	0	20	0	0	2	0	0	0	4	0	0	0	0	0	0	0	0	0	0	1	0	0	0	15	1457	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Cluster-10.500	0	0	0	0	0	0	4	0	0	0	0	0	0	2	0	0	0	0	0	0	0	3	0	0	0	0	0	4	0	89	7	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.501	0	0	0	0	0	0	532	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	2	0	3	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.502	5	0	172	8	7	41	62	29	28	5	117	0	47	43	121	8	11	77	210	0	60	36	0	44	416	54	65	728	40	6686	177	103	16	159	74	30	482	8	72	41	175	33	1	3
Cluster-10.503	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	517	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0	0
Cluster-10.504	0	0	0	0	0	0	333	0	0	0	0	0	1	5	0	0	0	0	1	0	5	0	0	0	0	1	0	0	442	0	0	0	19	0	0	0	0	1	2	2	0	0	4	0
Cluster-10.505	0	0	0	2	0	1	0	0	0	303	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	1	0	940	1	1	0	0	0	0	0	0	0	2	0	0	0	0
Cluster-10.506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.507	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	3	0	7	12	0	0	0	2	0	0	0	0	0	0	0	0	86	0	0	0
Cluster-10.508	0	0	0	0	0	0	0	475	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	4	0	34	1	1	0	2	0	0	0	7	0	0	11	0	2	0	0	0	0	0
Cluster-10.509	0	1	11	0	971	2	0	6	1	1	2	0	1	1	5	0	0	6	3	0	2	0	0	2	13	1	2	9	3	39	6	7	0	3	0	0	11	0	2	5	21	1	0	0
Cluster-10.510	0	0	0	0	157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0
Cluster-10.511	0	0	0	0	0	0	1	25	0	0	4	0	1	0	0	0	0	0	2	0	1	0	0	15	1	13	1	1	0	14	0	1	0	10	0	0	2	0	3	0	64	0	0	0
Cluster-10.512	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	5358	0	1	0	0	0	0	0	0	1	0	0	0	0	0
Cluster-10.513	0	0	0	0	0	0	0	2	0	0	1	0	0	1	1	1	0	0	0	0	0	1	0	0	1	0	1	0	173	2712	1	0	1	0	0	0	0	1	0	0	1	1	2	0
Cluster-10.514	0	0	0	286	1	0	0	0	0	0	2	0	0	2	1	0	0	0	0	0	0	16	0	0	0	0	0	0	1	43	0	0	4	0	0	0	0	0	0	0	0	0	1	0
Cluster-10.515	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	9	12	0	0	3	0	0	0	0	0	0	0	0	0	86	0	0	0
Cluster-10.516	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.517	0	0	0	0	0	0	39	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	498	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0
Cluster-10.518	0	0	0	0	0	0	1	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.519	0	1	223	0	10	0	0	0	24	0	0	0	0	0	71	0	0	0	0	0	0	0	75	1	0	0	3	3	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.520	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	170	2916	0	0	1	0	1	0	0	0	0	1	0	0	0	0
Cluster-10.521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	6867	0	0	0	0	1	1	0	0	1	1	3	0	0	0
Cluster-10.522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.523	0	0	38	0	0	0	0	0	1	0	0	0	0	0	15	0	6	0	0	0	0	0	1	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	122	0	0	0	0
Cluster-10.524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94	0	0	0	0	0	0	0	0	0
Cluster-10.525	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
